virus pdb plddt pre_TM post_TM
LASV2 rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb 43.3 0.3475 0.3593
LASV2 rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb 40.1 0.3515 0.3850
LASV2 rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb 42.3 0.3635 0.5246
LASV2 rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb 41.2 0.3253 0.3470
LASV2 rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb 45.3 0.3895 0.3569
LASV2 alphafold2_multimer_v3_model_1_seed_000.r0.pdb 41.2 0.2576 0.4596
LASV2 alphafold2_multimer_v3_model_1_seed_000.r1.pdb 41.5 0.3289 0.4773
LASV2 alphafold2_multimer_v3_model_1_seed_000.r2.pdb 40 0.3130 0.2846
LASV2 alphafold2_multimer_v3_model_1_seed_000.r3.pdb 41.1 0.3389 0.4464
LASV2 alphafold2_multimer_v3_model_1_seed_000.r4.pdb 42.4 0.3553 0.4256
LASV2 alphafold2_multimer_v3_model_1_seed_000.r5.pdb 43.3 0.3462 0.3649
LASV2 alphafold2_multimer_v3_model_2_seed_000.r0.pdb 37.2 0.3169 0.2414
LASV2 alphafold2_multimer_v3_model_2_seed_000.r1.pdb 38.4 0.3166 0.2124
LASV2 alphafold2_multimer_v3_model_2_seed_000.r2.pdb 36.8 0.3298 0.2291
LASV2 alphafold2_multimer_v3_model_2_seed_000.r3.pdb 38.2 0.3067 0.3688
LASV2 alphafold2_multimer_v3_model_2_seed_000.r4.pdb 39.2 0.3516 0.4309
LASV2 alphafold2_multimer_v3_model_2_seed_000.r5.pdb 40.1 0.3526 0.4642
LASV2 alphafold2_multimer_v3_model_3_seed_000.r0.pdb 40.5 0.3130 0.2971
LASV2 alphafold2_multimer_v3_model_3_seed_000.r1.pdb 42.7 0.3173 0.3459
LASV2 alphafold2_multimer_v3_model_3_seed_000.r2.pdb 43.2 0.3291 0.2622
LASV2 alphafold2_multimer_v3_model_3_seed_000.r3.pdb 41.4 0.3407 0.3159
LASV2 alphafold2_multimer_v3_model_3_seed_000.r4.pdb 42.1 0.3505 0.3340
LASV2 alphafold2_multimer_v3_model_3_seed_000.r5.pdb 41.2 0.3252 0.4395
LASV2 alphafold2_multimer_v3_model_4_seed_000.r0.pdb 39.1 0.2702 0.2322
LASV2 alphafold2_multimer_v3_model_4_seed_000.r1.pdb 43.5 0.3477 0.3649
LASV2 alphafold2_multimer_v3_model_4_seed_000.r2.pdb 43.2 0.3405 0.4177
LASV2 alphafold2_multimer_v3_model_4_seed_000.r3.pdb 43.2 0.3063 0.3826
LASV2 alphafold2_multimer_v3_model_4_seed_000.r4.pdb 43.8 0.3520 0.4617
LASV2 alphafold2_multimer_v3_model_4_seed_000.r5.pdb 45.3 0.3864 0.4699
LASV2 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 37.9 0.3135 0.2071
LASV2 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 40.2 0.3413 0.4444
LASV2 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 44 0.3589 0.3831
LASV2 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 43.3 0.3532 0.3623
LASV2 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 44.3 0.3531 0.5288
LASV2 alphafold2_multimer_v3_model_5_seed_000.r5.pdb 42.3 0.3633 0.3649
