virus pdb plddt pre_TM post_TM
LASV2 rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb 79.2 0.9930 0.2201
LASV2 rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb 80.8 0.9937 0.2512
LASV2 rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb 78 0.9851 0.2338
LASV2 rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb 78 0.9925 0.2421
LASV2 rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb 74.9 0.9844 0.2651
LASV2 alphafold2_multimer_v3_model_1_seed_000.r0.pdb 57.1 0.7161 0.2005
LASV2 alphafold2_multimer_v3_model_1_seed_000.r1.pdb 69.7 0.9779 0.2659
LASV2 alphafold2_multimer_v3_model_1_seed_000.r2.pdb 76.9 0.9784 0.2353
LASV2 alphafold2_multimer_v3_model_1_seed_000.r3.pdb 78.8 0.9831 0.2254
LASV2 alphafold2_multimer_v3_model_1_seed_000.r4.pdb 79.1 0.9927 0.2213
LASV2 alphafold2_multimer_v3_model_1_seed_000.r5.pdb 79.2 0.9930 0.2470
LASV2 alphafold2_multimer_v3_model_2_seed_000.r0.pdb 66.2 0.5844 0.2242
LASV2 alphafold2_multimer_v3_model_2_seed_000.r1.pdb 75.4 0.9852 0.2441
LASV2 alphafold2_multimer_v3_model_2_seed_000.r2.pdb 77.1 0.9865 0.2178
LASV2 alphafold2_multimer_v3_model_2_seed_000.r3.pdb 79 0.9916 0.2231
LASV2 alphafold2_multimer_v3_model_2_seed_000.r4.pdb 80.1 0.9931 0.2339
LASV2 alphafold2_multimer_v3_model_2_seed_000.r5.pdb 80.8 0.9938 0.2199
LASV2 alphafold2_multimer_v3_model_3_seed_000.r0.pdb 64.1 0.6568 0.2369
LASV2 alphafold2_multimer_v3_model_3_seed_000.r1.pdb 72.7 0.9792 0.2036
LASV2 alphafold2_multimer_v3_model_3_seed_000.r2.pdb 76.9 0.9803 0.2166
LASV2 alphafold2_multimer_v3_model_3_seed_000.r3.pdb 77.9 0.9824 0.2133
LASV2 alphafold2_multimer_v3_model_3_seed_000.r4.pdb 77.9 0.9843 0.2120
LASV2 alphafold2_multimer_v3_model_3_seed_000.r5.pdb 78 0.9852 0.2087
LASV2 alphafold2_multimer_v3_model_4_seed_000.r0.pdb 62.9 0.3901 0.2807
LASV2 alphafold2_multimer_v3_model_4_seed_000.r1.pdb 64.8 0.6570 0.2575
LASV2 alphafold2_multimer_v3_model_4_seed_000.r2.pdb 74.8 0.9844 0.2111
LASV2 alphafold2_multimer_v3_model_4_seed_000.r3.pdb 77.6 0.9863 0.2465
LASV2 alphafold2_multimer_v3_model_4_seed_000.r4.pdb 78.8 0.9919 0.2318
LASV2 alphafold2_multimer_v3_model_4_seed_000.r5.pdb 78 0.9925 0.2028
LASV2 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 61.5 0.4497 0.2135
LASV2 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 70.3 0.9763 0.2674
LASV2 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 73.9 0.9774 0.2663
LASV2 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 75.1 0.9816 0.2650
LASV2 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 74.4 0.9825 0.2689
LASV2 alphafold2_multimer_v3_model_5_seed_000.r5.pdb 74.9 0.9846 0.2657
