virus pdb plddt pre_TM post_TM
LASV2 rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb 40.7 0.1069 0.5601
LASV2 rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb 35.9 0.1369 0.6281
LASV2 rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb 31.7 0.1331 0.5325
LASV2 rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb 34.4 0.1282 0.4809
LASV2 rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb 35 0.1440 0.5671
LASV2 alphafold2_multimer_v3_model_1_seed_000.r0.pdb 34.8 0.1407 0.5817
LASV2 alphafold2_multimer_v3_model_1_seed_000.r1.pdb 34.4 0.1238 0.4817
LASV2 alphafold2_multimer_v3_model_1_seed_000.r2.pdb 34.5 0.1283 0.5705
LASV2 alphafold2_multimer_v3_model_1_seed_000.r3.pdb 33.5 0.1418 0.5645
LASV2 alphafold2_multimer_v3_model_1_seed_000.r4.pdb 34 0.1465 0.5736
LASV2 alphafold2_multimer_v3_model_1_seed_000.r5.pdb 35 0.1382 0.5641
LASV2 alphafold2_multimer_v3_model_2_seed_000.r0.pdb 34.8 0.1343 0.6136
LASV2 alphafold2_multimer_v3_model_2_seed_000.r1.pdb 33.8 0.1202 0.5712
LASV2 alphafold2_multimer_v3_model_2_seed_000.r2.pdb 36.5 0.1431 0.6062
LASV2 alphafold2_multimer_v3_model_2_seed_000.r3.pdb 39 0.1111 0.8470
LASV2 alphafold2_multimer_v3_model_2_seed_000.r4.pdb 41.4 0.1311 0.8450
LASV2 alphafold2_multimer_v3_model_2_seed_000.r5.pdb 40.7 0.1097 0.3622
LASV2 alphafold2_multimer_v3_model_3_seed_000.r0.pdb 34.6 0.1409 0.4523
LASV2 alphafold2_multimer_v3_model_3_seed_000.r1.pdb 34.5 0.1472 0.5591
LASV2 alphafold2_multimer_v3_model_3_seed_000.r2.pdb 35.4 0.1417 0.6712
LASV2 alphafold2_multimer_v3_model_3_seed_000.r3.pdb 35.2 0.1574 0.5470
LASV2 alphafold2_multimer_v3_model_3_seed_000.r4.pdb 35.7 0.1476 0.3512
LASV2 alphafold2_multimer_v3_model_3_seed_000.r5.pdb 35.9 0.1401 0.6271
LASV2 alphafold2_multimer_v3_model_4_seed_000.r0.pdb 38.2 0.1260 0.5605
LASV2 alphafold2_multimer_v3_model_4_seed_000.r1.pdb 34.7 0.1302 0.3422
LASV2 alphafold2_multimer_v3_model_4_seed_000.r2.pdb 35.9 0.1142 0.3370
LASV2 alphafold2_multimer_v3_model_4_seed_000.r3.pdb 34.2 0.1189 0.3341
LASV2 alphafold2_multimer_v3_model_4_seed_000.r4.pdb 34.3 0.1256 0.4791
LASV2 alphafold2_multimer_v3_model_4_seed_000.r5.pdb 34.4 0.1299 0.4797
LASV2 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 33.9 0.1263 0.5945
LASV2 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 29.9 0.1418 0.4736
LASV2 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 31.6 0.1330 0.5658
LASV2 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 31.9 0.1290 0.6684
LASV2 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 32.4 0.1332 0.5185
LASV2 alphafold2_multimer_v3_model_5_seed_000.r5.pdb 31.7 0.1336 0.5302
