virus pdb plddt pre_TM post_TM
LASV2 rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb 56.3 0.4298 0.2394
LASV2 rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb 54.8 0.2370 0.2225
LASV2 rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb 55.8 0.2388 0.2101
LASV2 rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb 57.9 0.2027 0.1975
LASV2 rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb 42.5 0.2243 0.2133
LASV2 alphafold2_multimer_v3_model_1_seed_000.r0.pdb 48.7 0.2525 0.1982
LASV2 alphafold2_multimer_v3_model_1_seed_000.r1.pdb 45.6 0.3327 0.2210
LASV2 alphafold2_multimer_v3_model_1_seed_000.r2.pdb 50.4 0.4120 0.2340
LASV2 alphafold2_multimer_v3_model_1_seed_000.r3.pdb 56.4 0.4255 0.2392
LASV2 alphafold2_multimer_v3_model_1_seed_000.r4.pdb 55.3 0.4193 0.2399
LASV2 alphafold2_multimer_v3_model_1_seed_000.r5.pdb 56.3 0.4298 0.2137
LASV2 alphafold2_multimer_v3_model_2_seed_000.r0.pdb 51.9 0.2497 0.2078
LASV2 alphafold2_multimer_v3_model_2_seed_000.r1.pdb 51.3 0.2422 0.2080
LASV2 alphafold2_multimer_v3_model_2_seed_000.r2.pdb 52.9 0.2394 0.1907
LASV2 alphafold2_multimer_v3_model_2_seed_000.r3.pdb 54.5 0.2046 0.2257
LASV2 alphafold2_multimer_v3_model_2_seed_000.r4.pdb 57.5 0.2136 0.2228
LASV2 alphafold2_multimer_v3_model_2_seed_000.r5.pdb 57.9 0.2028 0.2193
LASV2 alphafold2_multimer_v3_model_3_seed_000.r0.pdb 58.1 0.2268 0.2209
LASV2 alphafold2_multimer_v3_model_3_seed_000.r1.pdb 56.9 0.2395 0.2117
LASV2 alphafold2_multimer_v3_model_3_seed_000.r2.pdb 55.6 0.2379 0.2204
LASV2 alphafold2_multimer_v3_model_3_seed_000.r3.pdb 55.2 0.2379 0.2198
LASV2 alphafold2_multimer_v3_model_3_seed_000.r4.pdb 54.8 0.2371 0.2219
LASV2 alphafold2_multimer_v3_model_4_seed_000.r0.pdb 54.1 0.2270 0.2141
LASV2 alphafold2_multimer_v3_model_4_seed_000.r1.pdb 50.6 0.2230 0.2276
LASV2 alphafold2_multimer_v3_model_4_seed_000.r2.pdb 52.5 0.2257 0.1920
LASV2 alphafold2_multimer_v3_model_4_seed_000.r3.pdb 53.3 0.2288 0.1936
LASV2 alphafold2_multimer_v3_model_4_seed_000.r4.pdb 53.5 0.2377 0.1977
LASV2 alphafold2_multimer_v3_model_4_seed_000.r5.pdb 55.8 0.2388 0.2098
LASV2 alphafold2_multimer_v3_model_5_seed_000.r0.pdb 54.5 0.2189 0.1878
LASV2 alphafold2_multimer_v3_model_5_seed_000.r1.pdb 46 0.2358 0.1933
LASV2 alphafold2_multimer_v3_model_5_seed_000.r2.pdb 44.4 0.2306 0.2082
LASV2 alphafold2_multimer_v3_model_5_seed_000.r3.pdb 43.7 0.2307 0.1860
LASV2 alphafold2_multimer_v3_model_5_seed_000.r4.pdb 42.7 0.2278 0.2003
LASV2 alphafold2_multimer_v3_model_5_seed_000.r5.pdb 42.5 0.2252 0.1865
